Longitude	Latitude	Time	Elevation_m
-73.941352	45.41616	13:18:23.473806	8.458
-73.941352	45.417307	13:4:43.288214	8.806
-73.941351	45.417599	13:2:42.297294	8.305
-73.941351	45.419437	12:47:10.548042	8.718
-73.941349	45.4171	13:8:32.241226	8.927
-73.941348	45.416566	13:16:57.475887	8.536
-73.941348	45.418582	12:51:22.540455	8.656
-73.941347	45.41952	12:47:4.546699	8.976
-73.941346	45.415603	13:25:27.314048	8.167
-73.941346	45.419421	12:47:11.546099	8.671
-73.941345	45.417267	13:4:44.286271	8.842
-73.941345	45.418064	12:52:37.536745	8.891
-73.941344	45.417563	13:2:41.297236	8.236
-73.941343	45.416123	13:18:22.473749	8.461
-73.941342	45.418548	12:51:21.541398	8.657
-73.941342	45.419402	12:47:12.546156	8.63
-73.94134	45.417067	13:8:31.241169	8.99
-73.941339	45.416533	13:16:58.474944	8.567
-73.941339	45.418027	12:52:38.537802	8.92
-73.941339	45.419381	12:47:13.546213	8.591
-73.941337	45.416086	13:18:21.472692	8.495
-73.941337	45.417226	13:4:45.287328	8.863
-73.941336	45.418513	12:51:20.542341	8.648
-73.941336	45.419358	12:47:14.547270	8.53
-73.941335	45.415571	13:25:28.314105	8.279
-73.941335	45.417991	12:52:39.537859	8.928
-73.941334	45.417525	13:2:40.298179	8.194
-73.941333	45.415055	13:25:49.313306	8.568
-73.941332	45.41953	12:47:3.547641	9.041
-73.941331	45.41605	13:18:20.472634	8.506
-73.941331	45.417035	13:8:30.240112	9.049
-73.941331	45.419333	12:47:15.548328	8.471
-73.94133	45.4165	13:16:59.475001	8.636
-73.94133	45.417954	12:52:40.538916	8.915
-73.941329	45.41848	12:51:19.538283	8.688
-73.941327	45.415542	13:25:29.313162	8.438
-73.941327	45.417184	13:4:46.287385	8.886
-73.941326	45.416015	13:18:19.472577	8.496
-73.941326	45.417918	12:52:41.535973	8.901
-73.941326	45.419305	12:47:16.547385	8.436
-73.941325	45.417486	13:2:39.297122	8.226
-73.941325	45.419276	12:47:17.546442	8.413
-73.941324	45.417004	13:8:29.241055	9.046
-73.941324	45.419246	12:47:18.546499	8.372
-73.941322	45.418447	12:51:18.539226	8.667
-73.941321	45.415979	13:18:18.473520	8.52
-73.941321	45.417882	12:52:42.537030	8.859
-73.941321	45.419217	12:47:19.546556	8.337
-73.94132	45.416467	13:17:0.475059	8.67
-73.941319	45.416974	13:8:28.239997	9.006
-73.941318	45.415513	13:25:30.314219	8.575
-73.941318	45.417141	13:4:47.286442	8.873
-73.941318	45.419187	12:47:20.546614	8.299
-73.941317	45.417447	13:2:38.299065	8.354
-73.941316	45.417845	12:52:43.536087	8.735
-73.941316	45.418415	12:51:17.545169	8.654
-73.941314	45.415944	13:18:17.473463	8.496
-73.941314	45.419157	12:47:21.547671	8.225
-73.941314	45.419537	12:47:2.551584	9.08
-73.941313	45.416946	13:8:27.240940	8.962
-73.941311	45.415052	13:25:48.313249	8.579
-73.941311	45.415485	13:25:31.313277	8.691
-73.941311	45.416434	13:17:1.474116	8.708
-73.94131	45.417099	13:4:48.287500	8.895
-73.94131	45.417408	13:2:37.298007	8.514
-73.941309	45.417807	12:52:44.538145	8.631
-73.941309	45.419128	12:47:22.548728	8.198
-73.941308	45.418383	12:51:16.540112	8.652
-73.941307	45.416921	13:8:26.240883	8.915
-73.941307	45.418253	12:51:12.539883	8.909
-73.941306	45.415908	13:18:16.473405	8.499
-73.941306	45.418286	12:51:13.540940	8.827
-73.941305	45.417368	13:2:36.297950	8.655
-73.941304	45.415456	13:25:32.314334	8.731
-73.941304	45.418351	12:51:15.542055	8.649
-73.941303	45.417057	13:4:49.293557	8.957
-73.941303	45.418221	12:51:11.539826	8.935
-73.941303	45.418318	12:51:14.540997	8.716
-73.941303	45.4191	12:47:23.546785	8.202
-73.941302	45.416402	13:17:2.474173	8.657
-73.941302	45.417769	12:52:45.538202	8.582
-73.941301	45.416897	13:8:25.240826	8.882
-73.9413	45.417331	13:2:35.297893	8.758
-73.941298	45.417016	13:4:50.285614	9.02
-73.941297	45.415424	13:25:33.314391	8.761
-73.941297	45.419072	12:47:24.546843	8.246
-73.941296	45.415873	13:18:15.473348	8.478
-73.941296	45.417731	12:52:46.537259	8.515
-73.941296	45.41819	12:51:10.540769	8.901
-73.941295	45.416877	13:8:24.240768	8.861
-73.941294	45.419538	12:47:1.546527	9.119
-73.941293	45.416975	13:4:51.286671	9.019
-73.941293	45.417294	13:2:34.297836	8.838
-73.941292	45.416371	13:17:3.473230	8.592
-73.941292	45.419046	12:47:25.545899	8.344
-73.94129	45.41539	13:25:34.314448	8.74
-73.94129	45.417693	12:52:47.537316	8.46
-73.941289	45.415052	13:25:47.313192	8.578
-73.941289	45.416859	13:8:23.240711	8.823
-73.941288	45.418157	12:51:9.541711	8.874
-73.941288	45.419019	12:47:26.546957	8.429
-73.941287	45.417258	13:2:33.298779	8.866
-73.941287	45.418992	12:47:27.552014	8.518
-73.941286	45.415838	13:18:14.473291	8.44
-73.941286	45.416934	13:4:52.285728	8.986
-73.941285	45.416843	13:8:22.240654	8.806
-73.941285	45.418963	12:47:28.546071	8.619
-73.941284	45.41634	13:17:4.475287	8.524
-73.941283	45.417654	12:52:48.536374	8.384
-73.941283	45.418124	12:51:8.540654	8.847
-73.941282	45.415354	13:25:35.313506	8.704
-73.941281	45.418934	12:47:29.547128	8.679
-73.941279	45.416828	13:8:21.241597	8.78
-73.941279	45.416893	13:4:53.286786	8.922
-73.941279	45.417224	13:2:32.297721	8.895
-73.941279	45.41809	12:51:7.539597	8.816
-73.941276	45.417616	12:52:49.536431	8.322
-73.941276	45.418905	12:47:30.546185	8.747
-73.941275	45.416308	13:17:5.474344	8.44
-73.941274	45.415803	13:18:13.473234	8.368
-73.941274	45.416815	13:8:20.240540	8.748
-73.941274	45.419537	12:47:0.546470	9.114
-73.941273	45.415319	13:25:36.314563	8.614
-73.941273	45.418056	12:51:6.540540	8.814
-73.941272	45.416808	13:8:19.240482	8.74
-73.941271	45.416802	13:7:0.725075	8.729
-73.941271	45.416803	13:8:17.240368	8.7296
-73.941271	45.416805	13:8:18.240425	8.726
-73.941271	45.416851	13:4:54.287843	8.821
-73.941271	45.41719	13:2:31.296664	8.89
-73.94127	45.417577	12:52:50.537488	8.257
-73.94127	45.418877	12:47:31.546243	8.772
-73.941269	45.416793	13:6:59.273992	8.721
-73.941268	45.415057	13:25:46.314135	8.569
-73.941267	45.418022	12:51:5.540482	8.791
-73.941266	45.415283	13:25:37.320621	8.529
-73.941266	45.416277	13:17:6.475402	8.381
-73.941265	45.416771	13:6:58.273934	8.689
-73.941265	45.418849	12:47:32.548300	8.777
-73.941264	45.417539	12:52:51.537545	8.225
-73.941263	45.415768	13:18:12.474176	8.25
-73.941263	45.416808	13:4:55.286900	8.732
-73.941262	45.417988	12:51:4.540425	8.824
-73.941261	45.417157	13:2:30.299607	8.868
-73.941261	45.41882	12:47:33.546357	8.735
-73.94126	45.415249	13:25:38.314677	8.414
-73.94126	45.416745	13:6:57.696901	8.637
-73.941259	45.417501	12:52:52.538602	8.312
-73.941258	45.416245	13:17:7.475459	8.381
-73.941257	45.418791	12:47:34.547414	8.714
-73.941256	45.417954	12:51:3.541368	8.8
-73.941256	45.419531	12:46:59.548413	9.053
-73.941255	45.416719	13:6:56.694844	8.604
-73.941255	45.416765	13:4:56.286957	8.657
-73.941254	45.415215	13:25:39.314734	8.394
-73.941254	45.418761	12:47:35.550472	8.69
-73.941253	45.417464	12:52:53.537660	8.442
-73.941252	45.415733	13:18:11.474119	8.142
-73.941252	45.417124	13:2:29.299550	8.9
-73.941252	45.418732	12:47:36.546529	8.695
-73.941251	45.416213	13:17:8.475516	8.442
-73.941251	45.416694	13:6:55.282763	8.566
-73.941251	45.417921	12:51:2.542311	8.771
-73.941249	45.415067	13:25:45.314077	8.542
-73.941248	45.415183	13:25:40.313792	8.409
-73.941248	45.417426	12:52:54.536717	8.557
-73.941247	45.416722	13:4:57.287014	8.6
-73.941247	45.418701	12:47:37.545586	8.664
-73.941246	45.416668	13:6:54.283706	8.593
-73.941246	45.417889	12:51:1.540254	8.703
-73.941245	45.416182	13:17:9.474573	8.45
-73.941244	45.417091	13:2:28.297492	8.943
-73.941243	45.41739	12:52:55.536774	8.679
-73.941243	45.418671	12:47:38.545643	8.637
-73.941241	45.415153	13:25:41.313848	8.425
-73.941241	45.415698	13:18:10.475062	8.011
-73.941241	45.416643	13:6:53.283649	8.601
-73.94124	45.417856	12:51:0.883216	8.61
-73.941239	45.419522	12:46:58.548356	8.991
-73.941238	45.41668	13:4:58.286072	8.592
-73.941238	45.418639	12:47:39.545701	8.585
-73.941237	45.416151	13:17:10.474630	8.459
-73.941237	45.417353	12:52:56.535831	8.772
-73.941236	45.416617	13:6:52.281592	8.63
-73.941235	45.415083	13:25:44.314020	8.58
-73.941235	45.415125	13:25:42.313906	8.475
-73.941235	45.417059	13:2:27.297436	9.011
-73.941234	45.417824	12:50:59.540139	8.524
-73.941234	45.419346	12:46:51.547955	8.548
-73.941234	45.419377	12:46:52.548012	8.613
-73.941233	45.418607	12:47:40.545757	8.554
-73.941233	45.419407	12:46:53.548069	8.659
-73.941231	45.415103	13:25:43.312963	8.554
-73.941231	45.416591	13:6:51.281535	8.644
-73.941231	45.417317	12:52:57.537889	8.831
-73.941231	45.419314	12:46:50.548898	8.516
-73.941229	45.415662	13:18:9.473005	7.927
-73.941229	45.416639	13:4:59.287129	8.611
-73.941229	45.41779	12:50:58.542082	8.472
-73.941229	45.419436	12:46:54.546126	8.72
-73.941228	45.41612	13:17:11.474688	8.439
-73.941228	45.418576	12:47:41.544815	8.531
-73.941227	45.417028	13:2:26.297379	9.07
-73.941227	45.419282	12:46:49.545841	8.488
-73.941226	45.416565	13:6:50.281477	8.657
-73.941226	45.419507	12:46:57.549298	8.947
-73.941225	45.418544	12:47:42.545872	8.504
-73.941224	45.417757	12:50:57.540025	8.428
-73.941223	45.417281	12:52:58.537946	8.893
-73.941222	45.419249	12:46:48.546783	8.459
-73.941222	45.419462	12:46:55.547183	8.805
-73.941221	45.416538	13:6:49.282420	8.645
-73.941221	45.418511	12:47:43.545929	8.472
-73.94122	45.416997	13:2:25.296321	9.063
-73.94122	45.419486	12:46:56.548241	8.858
-73.941219	45.416088	13:17:12.474745	8.423
-73.941219	45.416599	13:5:0.286186	8.644
-73.941218	45.417723	12:50:56.541968	8.417
-73.941217	45.415625	13:18:8.472948	7.902
-73.941217	45.417244	12:52:59.536003	8.934
-73.941216	45.416512	13:6:48.282363	8.712
-73.941216	45.418479	12:47:44.546987	8.45
-73.941216	45.419216	12:46:47.546726	8.41
-73.941213	45.416968	13:2:24.297264	9.069
-73.941212	45.419183	12:46:46.547669	8.376
-73.941211	45.417689	12:50:55.540911	8.385
-73.94121	45.416486	13:6:47.282306	8.743
-73.94121	45.416559	13:5:1.287243	8.671
-73.94121	45.417208	12:53:0.536060	8.954
-73.941209	45.416055	13:17:13.474802	8.417
-73.941209	45.418446	12:47:45.547044	8.408
-73.941208	45.416938	13:2:23.297207	9.06
-73.941207	45.419149	12:46:45.549612	8.342
-73.941205	45.415588	13:18:7.472890	8.099
-73.941205	45.416461	13:6:46.281249	8.783
-73.941204	45.416908	13:2:22.297150	9.009
-73.941204	45.417171	12:53:1.536117	8.929
-73.941204	45.417655	12:50:54.540853	8.339
-73.941203	45.418414	12:47:46.547101	8.398
-73.941202	45.41652	13:5:2.286301	8.662
-73.941201	45.416877	13:2:21.297092	8.929
-73.941201	45.419113	12:46:44.548554	8.38
-73.941199	45.416437	13:6:45.283192	8.779
-73.941199	45.418382	12:47:47.545158	8.41
-73.941198	45.416022	13:17:14.473859	8.403
-73.941198	45.417132	12:53:2.537174	8.921
-73.941197	45.416846	13:2:20.296035	8.866
-73.941196	45.415551	13:18:6.472833	8.309
-73.941196	45.417619	12:50:53.540796	8.282
-73.941194	45.416413	13:6:44.282134	8.739
-73.941194	45.417095	12:53:3.537231	8.957
-73.941194	45.418351	12:47:48.545215	8.416
-73.941193	45.416814	13:2:19.296978	8.816
-73.941193	45.419076	12:46:43.547497	8.411
-73.941192	45.416481	13:5:3.285357	8.765
-73.94119	45.41832	12:47:49.545272	8.453
-73.941189	45.416391	13:6:43.284077	8.687
-73.941189	45.41678	13:2:18.296921	8.799
-73.941189	45.417058	12:53:4.538289	9.032
-73.941188	45.415515	13:18:5.472776	8.457
-73.941188	45.415989	13:17:15.474916	8.424
-73.941187	45.417581	12:50:52.540739	8.257
-73.941186	45.418291	12:47:50.546329	8.529
-73.941185	45.41904	12:46:42.547440	8.533
-73.941184	45.416368	13:6:42.283020	8.633
-73.941184	45.416745	13:2:17.296864	8.761
-73.941183	45.415482	13:18:4.473719	8.595
-73.941183	45.41702	12:53:5.535346	9.088
-73.941183	45.418263	12:47:51.547387	8.57
-73.941182	45.416443	13:5:4.285415	8.784
-73.94118	45.41545	13:18:3.473662	8.691
-73.94118	45.416347	13:6:41.282963	8.561
-73.94118	45.418235	12:47:52.545444	8.544
-73.941179	45.415956	13:17:16.473974	8.45
-73.941179	45.417542	12:50:51.542682	8.391
-73.941178	45.416711	13:2:16.296806	8.713
-73.941177	45.416983	12:53:6.537403	9.094
-73.941177	45.419003	12:46:41.547383	8.608
-73.941176	45.418207	12:47:53.545501	8.59
-73.941175	45.41542	13:18:2.473605	8.726
-73.941175	45.416324	13:6:40.283905	8.479
-73.941175	45.418179	12:47:54.545558	8.548
-73.941173	45.416404	13:5:5.286472	8.716
-73.941172	45.416675	13:2:15.302750	8.692
-73.941172	45.41815	12:47:55.544615	8.54
-73.941171	45.41539	13:18:1.474547	8.692
-73.941171	45.415923	13:17:17.474031	8.479
-73.941171	45.416945	12:53:7.535460	9.078
-73.941171	45.41812	12:47:56.547673	8.504
-73.94117	45.417501	12:50:50.541625	8.522
-73.94117	45.418091	12:47:57.546730	8.508
-73.941169	45.416302	13:6:39.281848	8.409
-73.941169	45.418968	12:46:40.549326	8.655
-73.941168	45.41536	13:18:0.473490	8.612
-73.941166	45.416639	13:2:14.296692	8.693
-73.941166	45.416905	12:53:8.537518	9.015
-73.941166	45.418062	12:47:58.545787	8.473
-73.941165	45.41533	13:17:59.478433	8.561
-73.941163	45.4153	13:17:58.472376	8.543
-73.941163	45.41589	13:17:18.480088	8.493
-73.941163	45.416279	13:6:38.281791	8.376
-73.941163	45.416364	13:5:6.286529	8.605
-73.941163	45.418932	12:46:39.549269	8.728
-73.941162	45.417461	12:50:49.540567	8.616
-73.941162	45.418032	12:47:59.545844	8.494
-73.941161	45.416866	12:53:9.537575	8.946
-73.94116	45.415271	13:17:57.473319	8.504
-73.941159	45.416256	13:6:37.284734	8.424
-73.941159	45.416603	13:2:13.297635	8.684
-73.941157	45.415241	13:17:56.474261	8.462
-73.941157	45.416826	12:53:10.537632	8.888
-73.941157	45.418002	12:48:0.544901	8.445
-73.941156	45.418898	12:46:38.548212	8.765
-73.941155	45.415856	13:17:19.475145	8.458
-73.941155	45.416232	13:6:36.282677	8.399
-73.941154	45.415214	13:17:55.474204	8.45
-73.941153	45.416323	13:5:7.287586	8.469
-73.941153	45.417422	12:50:48.540510	8.693
-73.941152	45.416208	13:6:35.283619	8.422
-73.941152	45.416567	13:2:12.297578	8.684
-73.941152	45.416786	12:53:11.536689	8.873
-73.941152	45.417973	12:48:1.544959	8.425
-73.94115	45.415187	13:17:54.473147	8.448
-73.941148	45.415163	13:17:53.473090	8.446
-73.941148	45.416185	13:6:34.283562	8.405
-73.941148	45.418863	12:46:37.547154	8.744
-73.941147	45.415142	13:17:52.473032	8.469
-73.941146	45.415822	13:17:20.476202	8.369
-73.941146	45.417382	12:50:47.541453	8.783
-73.941146	45.417943	12:48:2.546016	8.423
-73.941145	45.416531	13:2:11.297521	8.696
-73.941144	45.415123	13:17:51.473976	8.511
-73.941144	45.416747	12:53:12.536746	8.795
-73.941143	45.416282	13:5:8.284644	8.42
-73.941142	45.416161	13:6:33.283505	8.437
-73.941142	45.418829	12:46:36.548097	8.682
-73.94114	45.417912	12:48:3.546073	8.4
-73.941138	45.416497	13:2:10.297463	8.738
-73.941138	45.416708	12:53:13.535803	8.777
-73.941138	45.417344	12:50:46.541396	8.833
-73.941137	45.415786	13:17:21.475260	8.194
-73.941136	45.416139	13:6:32.288448	8.41
-73.941135	45.415107	13:17:50.475918	8.541
-73.941135	45.418794	12:46:35.547040	8.658
-73.941133	45.416245	13:5:9.285701	8.426
-73.941133	45.417881	12:48:4.546130	8.414
-73.941132	45.416464	13:2:9.297406	8.812
-73.941131	45.416116	13:6:31.284391	8.394
-73.941131	45.41667	12:53:14.536861	8.765
-73.941131	45.417304	12:50:45.547339	8.886
-73.941129	45.415749	13:17:22.474317	7.939
-73.941128	45.417849	12:48:5.546187	8.374
-73.941128	45.41876	12:46:34.548983	8.653
-73.941126	45.416095	13:6:30.283333	8.356
-73.941126	45.416432	13:2:8.297349	8.788
-73.941125	45.416632	12:53:15.536918	8.743
-73.941124	45.416209	13:5:10.285758	8.422
-73.941124	45.418724	12:46:33.548925	8.614
-73.941123	45.417265	12:50:44.542282	8.91
-73.941122	45.417817	12:48:6.545245	8.305
-73.941121	45.415093	13:17:49.474861	8.521
-73.941121	45.416072	13:6:29.285276	8.34
-73.94112	45.415711	13:17:23.474374	7.699
-73.941119	45.416402	13:2:7.303292	8.73
-73.941119	45.416594	12:53:16.536975	8.704
-73.941118	45.41869	12:46:32.549869	8.599
-73.941117	45.416049	13:6:28.283219	8.302
-73.941116	45.417226	12:50:43.540224	8.99
-73.941115	45.417784	12:48:7.545302	8.278
-73.941114	45.416174	13:5:11.291816	8.38
-73.941113	45.416373	13:2:6.296234	8.65
-73.941113	45.418655	12:46:31.548811	8.565
-73.941112	45.416027	13:6:27.282162	8.328
-73.941112	45.416556	12:53:17.536032	8.687
-73.941111	45.415673	13:17:24.474431	7.616
-73.941109	45.417187	12:50:42.542167	9.019
-73.941108	45.418621	12:46:30.547754	8.534
-73.941107	45.416003	13:6:26.282104	8.384
-73.941107	45.416346	13:2:5.297177	8.548
-73.941107	45.417749	12:48:8.545359	8.275
-73.941107	45.419441	12:42:25.555741	8.708
-73.941106	45.419462	12:42:24.555684	8.742
-73.941105	45.416138	13:5:12.286872	8.353
-73.941105	45.416518	12:53:18.534089	8.729
-73.941103	45.415084	13:17:48.473804	8.472
-73.941103	45.415638	13:17:25.474488	7.641
-73.941102	45.418587	12:46:29.548696	8.478
-73.941101	45.417149	12:50:41.541110	9.033
-73.9411	45.41598	13:6:25.284048	8.423
-73.9411	45.416321	13:2:4.296120	8.478
-73.9411	45.417713	12:48:9.546416	8.219
-73.9411	45.419422	12:42:26.556798	8.656
-73.941099	45.416481	12:53:19.536147	8.75
-73.941097	45.416101	13:5:13.286930	8.337
-73.941096	45.418553	12:46:28.548639	8.419
-73.941095	45.41711	12:50:40.542053	9.069
-73.941095	45.41948	12:42:23.555627	8.782
-73.941094	45.415605	13:17:26.474545	7.806
-73.941094	45.416298	13:2:3.298063	8.398
-73.941093	45.415957	13:6:24.283990	8.447
-73.941093	45.416445	12:53:20.536204	8.808
-73.941091	45.417677	12:48:10.545474	8.174
-73.94109	45.418519	12:46:27.548583	8.382
-73.941088	45.417072	12:50:39.542995	9.117
-73.941087	45.416063	13:5:14.284986	8.314
-73.941087	45.419404	12:42:27.557856	8.627
-73.941086	45.415573	13:17:27.473603	7.998
-73.941086	45.415933	13:6:23.285933	8.512
-73.941086	45.416279	13:2:2.298006	8.404
-73.941086	45.416408	12:53:21.537261	8.74
-73.941084	45.418484	12:46:26.555525	8.379
-73.941083	45.41508	13:17:47.472747	8.441
-73.941083	45.41764	12:48:11.544530	8.123
-73.941081	45.417034	12:50:38.541938	9.161
-73.94108	45.415909	13:6:22.282876	8.528
-73.94108	45.416262	13:2:1.296948	8.417
-73.941079	45.416027	13:5:15.286044	8.308
-73.941079	45.416368	12:53:22.537318	8.617
-73.941077	45.415542	13:17:28.473660	8.177
-73.941077	45.418449	12:46:25.549468	8.35
-73.941076	45.416997	12:50:37.540881	9.176
-73.941076	45.419495	12:42:22.556570	8.86
-73.941075	45.417604	12:48:12.545588	8.251
-73.941075	45.419385	12:42:28.557913	8.6
-73.941074	45.415887	13:6:21.283819	8.524
-73.941073	45.416245	13:2:0.296891	8.411
-73.941072	45.415991	13:5:16.286101	8.412
-73.941071	45.41696	12:50:36.539824	9.215
-73.94107	45.415865	13:6:20.282762	8.494
-73.94107	45.418415	12:46:24.548411	8.305
-73.941069	45.415511	13:17:29.474717	8.309
-73.941069	45.416326	12:53:23.536375	8.455
-73.941068	45.419365	12:42:29.556970	8.58
-73.941067	45.417569	12:48:13.545645	8.399
-73.941066	45.415845	13:6:19.284704	8.402
-73.941066	45.416922	12:50:35.540767	9.223
-73.941065	45.415956	13:5:17.285158	8.499
-73.941065	45.416231	13:1:59.297834	8.432
-73.941064	45.419342	12:42:30.555027	8.579
-73.941063	45.41838	12:46:23.550354	8.251
-73.941061	45.41548	13:17:30.474774	8.417
-73.941061	45.415825	13:6:18.285647	8.299
-73.94106	45.41508	13:17:46.474689	8.4
-73.94106	45.416285	12:53:24.535433	8.38
-73.941059	45.416219	13:1:58.297777	8.396
-73.941059	45.416884	12:50:34.541709	9.191
-73.941059	45.419318	12:42:31.555084	8.526
-73.941058	45.417535	12:48:14.544702	8.539
-73.941057	45.415805	13:6:17.285590	8.166
-73.941057	45.415921	13:5:18.286215	8.553
-73.941056	45.418344	12:46:22.550296	8.203
-73.941054	45.415447	13:17:31.475831	8.492
-73.941054	45.416208	13:1:57.297719	8.402
-73.941054	45.416846	12:50:33.543653	9.135
-73.941054	45.419292	12:42:32.558142	8.474
-73.941053	45.415738	13:6:14.281418	7.658
-73.941053	45.415763	13:6:15.283475	7.854
-73.941053	45.415785	13:6:16.283533	8.013
-73.941052	45.416199	13:1:54.297548	8.37168
-73.941052	45.4162	13:1:55.297605	8.377
-73.941052	45.416201	13:1:56.297662	8.388
-73.941052	45.419505	12:42:21.558513	8.939
-73.941051	45.415709	13:6:13.284361	7.51
-73.941051	45.416192	12:57:11.145345	8.348
-73.94105	45.416245	12:53:25.535490	8.413
-73.94105	45.419266	12:42:33.557199	8.465
-73.941049	45.416176	12:57:11.132344	8.333
-73.941048	45.415678	13:6:12.284304	7.51
-73.941048	45.415887	13:5:19.286273	8.533
-73.941048	45.417502	12:48:15.545759	8.625
-73.941048	45.418308	12:46:21.550239	8.184
-73.941047	45.415415	13:17:32.474889	8.539
-73.941047	45.416808	12:50:32.541595	9.069
-73.941046	45.416155	12:57:8.767209	8.292
-73.941046	45.419238	12:42:34.557256	8.457
-73.941045	45.415615	13:6:10.289190	7.688
-73.941045	45.415646	13:6:11.285247	7.567
-73.941043	45.415584	13:6:9.283133	7.848
-73.941042	45.41613	12:57:7.766151	8.265
-73.941041	45.415553	13:6:8.283075	8.051
-73.941041	45.416207	12:53:26.538547	8.379
-73.941041	45.41677	12:50:31.540538	9.003
-73.941041	45.417469	12:48:16.545816	8.667
-73.941041	45.419211	12:42:35.556313	8.463
-73.94104	45.416104	12:57:6.435075	8.217
-73.94104	45.418272	12:46:20.550182	8.145
-73.941039	45.415381	13:17:33.475946	8.499
-73.941038	45.415085	13:17:45.473632	8.383
-73.941038	45.415523	13:6:7.285018	8.2
-73.941038	45.41585	13:5:20.284330	8.393
-73.941037	45.415435	13:6:4.283846	8.48
-73.941037	45.415463	13:6:5.284904	8.414
-73.941036	45.415408	13:6:3.283789	8.515
-73.941036	45.415492	13:6:6.284961	8.318
-73.941035	45.415381	13:6:2.284732	8.508
-73.941035	45.416077	12:57:5.434018	8.223
-73.941035	45.419182	12:42:36.555370	8.459
-73.941034	45.416732	12:50:30.540481	8.928
-73.941034	45.417434	12:48:17.549874	8.694
-73.941033	45.415354	13:6:1.291675	8.459
-73.941033	45.418236	12:46:19.549125	8.141
-73.941031	45.415348	13:17:34.474003	8.459
-73.941031	45.416048	12:57:4.433961	8.246
-73.94103	45.415327	13:6:0.283617	8.425
-73.94103	45.416169	12:53:27.536604	8.294
-73.94103	45.419154	12:42:37.555428	8.45
-73.941029	45.417398	12:48:18.544931	8.715
-73.941028	45.4153	13:5:59.285561	8.373
-73.941028	45.416692	12:50:29.540423	8.85
-73.941026	45.415274	13:5:58.283503	8.347
-73.941026	45.41581	13:5:21.285387	8.133
-73.941026	45.416019	12:57:3.433904	8.335
-73.941025	45.418199	12:46:18.550067	8.178
-73.941025	45.419509	12:42:20.557455	8.957
-73.941023	45.41525	13:5:57.284446	8.322
-73.941023	45.417362	12:48:19.544988	8.765
-73.941023	45.419125	12:42:38.556485	8.478
-73.941022	45.415314	13:17:35.474061	8.405
-73.941022	45.41599	12:57:2.434846	8.422
-73.941021	45.415227	13:5:56.284389	8.298
-73.941021	45.416653	12:50:28.542366	8.807
-73.941019	45.415094	13:17:44.478575	8.365
-73.941019	45.415204	13:5:55.285332	8.267
-73.941019	45.416132	12:53:28.537662	8.21
-73.941019	45.418163	12:46:17.548010	8.193
-73.941018	45.415962	12:57:1.434789	8.512
-73.941017	45.419096	12:42:39.558542	8.417
-73.941016	45.415183	13:5:54.284275	8.213
-73.941016	45.417326	12:48:20.546045	8.781
-73.941015	45.415767	13:5:22.284444	7.76
-73.941015	45.415935	12:57:0.434732	8.547
-73.941015	45.416613	12:50:27.541309	8.806
-73.941013	45.415162	13:5:53.285217	8.241
-73.941013	45.415282	13:17:36.473117	8.369
-73.941012	45.418127	12:46:16.549953	8.151
-73.941011	45.415911	12:56:59.439675	8.549
-73.941011	45.419067	12:42:40.557599	8.432
-73.941009	45.41729	12:48:21.547102	8.814
-73.941008	45.415143	13:5:52.283160	8.253
-73.941007	45.415887	12:56:58.434617	8.509
-73.941007	45.416095	12:53:29.534718	8.134
-73.941007	45.416573	12:50:26.543252	8.769
-73.941006	45.415251	13:17:37.474174	8.318
-73.941005	45.415866	12:56:57.435561	8.42
-73.941005	45.419039	12:42:41.555656	8.484
-73.941004	45.418091	12:46:15.550896	8.167
-73.941003	45.415105	13:17:43.472518	8.342
-73.941003	45.415722	13:5:23.287502	7.504
-73.941003	45.415847	12:56:56.435503	8.332
-73.941002	45.415829	12:56:55.435446	8.208
-73.941002	45.417254	12:48:22.546160	8.883
-73.941001	45.415127	13:5:51.285103	8.296
-73.941	45.415811	12:56:54.434389	8.079
-73.941	45.416535	12:50:25.540194	8.777
-73.940999	45.415221	13:17:38.473232	8.264
-73.940999	45.415793	12:56:53.433331	7.921
-73.940999	45.41901	12:42:42.555714	8.52
-73.940998	45.418055	12:46:14.549839	8.153
-73.940997	45.415774	12:56:52.434274	7.777
-73.940997	45.416059	12:53:30.534776	8.187
-73.940995	45.415753	12:56:51.434217	7.634
-73.940995	45.417219	12:48:23.544217	8.956
-73.940995	45.419509	12:42:19.556398	8.98
-73.940994	45.416498	12:50:24.540137	8.804
-73.940993	45.418982	12:42:43.555770	8.572
-73.940992	45.415191	13:17:39.473289	8.228
-73.940992	45.41573	12:56:50.433160	7.526
-73.940992	45.418018	12:46:13.547781	8.142
-73.940991	45.415121	13:17:42.474461	8.305
-73.940991	45.415678	13:5:24.286559	7.489
-73.940989	45.415706	12:56:49.434103	7.501
-73.940989	45.417186	12:48:24.544274	9.05
-73.940988	45.415112	13:5:50.284046	8.329
-73.940988	45.416463	12:50:23.541080	8.818
-73.940988	45.418953	12:42:44.556828	8.591
-73.940987	45.415165	13:17:40.479347	8.21
-73.940986	45.415142	13:17:41.474403	8.227
-73.940986	45.415682	12:56:48.433045	7.49
-73.940986	45.416026	12:53:31.534833	8.275
-73.940985	45.417983	12:46:12.549725	8.152
-73.940983	45.417152	12:48:25.543331	9.131
-73.940983	45.418924	12:42:45.556885	8.571
